customer_id,tenure_months,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,usage_gb,late_payments,senior_citizen,has_dependents,churn
C10306,22,24.52,458.16,One year,Electronic check,No,2,2.6,0,0,1,0
C10307,40,67.85,2713.47,One year,Electronic check,DSL,0,65.5,0,1,0,0
C10308,23,91.98,2128.0,One year,Mailed check,Fiber optic,5,52.2,2,1,1,1
C10309,8,35.06,269.16,Two year,Bank transfer,No,0,49.6,0,0,1,0
C10310,48,80.97,3907.57,Month-to-month,Mailed check,Fiber optic,2,72.6,0,0,0,0
C10311,49,73.29,3600.16,Month-to-month,Credit card,Fiber optic,1,7.8,2,0,0,1
C10312,9,83.75,732.08,Two year,Electronic check,No,1,91.9,2,0,1,1
C10313,21,86.8,1745.35,Month-to-month,Credit card,No,1,35.3,1,0,0,0
C10314,18,47.64,862.86,Month-to-month,Electronic check,No,0,33.6,0,1,0,1
C10315,48,24.58,1141.72,Month-to-month,Electronic check,Fiber optic,1,20.3,1,0,0,0
C10316,53,51.66,2714.85,Month-to-month,Electronic check,Fiber optic,0,22.8,0,0,0,0
C10317,53,87.23,4642.35,Month-to-month,Electronic check,Fiber optic,3,7.4,2,0,0,0
C10318,68,51.45,3555.29,One year,Mailed check,Fiber optic,0,46.5,1,0,1,0
C10319,56,47.65,2666.88,Month-to-month,Credit card,DSL,3,28.1,1,1,0,0
C10320,24,19.47,489.44,One year,Credit card,No,2,81.6,2,0,0,0
C10321,8,108.82,812.78,Month-to-month,Bank transfer,Fiber optic,3,57.1,0,0,0,1
C10322,45,85.64,3863.62,Two year,Electronic check,Fiber optic,2,51.0,0,1,0,0
C10323,66,84.25,5558.1,One year,Credit card,No,1,30.7,0,0,0,0
C10324,71,89.19,6381.66,Two year,Mailed check,No,0,37.6,0,0,0,1
C10325,17,79.42,1328.52,Month-to-month,Bank transfer,DSL,2,122.8,1,0,0,1
C10326,18,58.89,1050.35,Month-to-month,Bank transfer,Fiber optic,0,30.4,0,1,1,0
C10327,3,60.91,225.08,One year,Electronic check,Fiber optic,0,2.0,0,1,0,0
C10328,11,54.31,593.73,Two year,Mailed check,DSL,0,36.3,1,1,0,0
C10329,40,130.87,5190.45,Month-to-month,Credit card,DSL,0,17.9,1,0,1,1
C10330,40,78.9,3258.07,One year,Electronic check,Fiber optic,0,33.9,0,1,0,0
C10331,27,53.4,1398.66,One year,Bank transfer,No,1,44.6,0,0,1,1
C10332,23,76.64,1760.13,Month-to-month,Credit card,No,1,18.2,0,0,0,1
C10333,60,39.73,2397.67,One year,Mailed check,Fiber optic,1,6.8,1,0,0,0
C10334,34,102.61,3499.44,Month-to-month,Mailed check,Fiber optic,0,36.9,0,0,0,1
C10335,59,48.47,2852.14,Month-to-month,Mailed check,DSL,1,111.5,2,0,0,0
C10336,70,77.53,5419.71,Two year,Credit card,No,1,42.8,1,1,1,0
C10337,23,91.65,2098.55,Month-to-month,Mailed check,No,2,53.4,0,1,0,1
C10338,15,74.62,1074.66,One year,Mailed check,No,0,32.5,0,0,0,1
C10339,69,67.36,4733.85,One year,Electronic check,Fiber optic,2,60.7,0,0,0,0
C10340,46,65.27,2993.62,Two year,Credit card,DSL,1,73.3,0,0,0,0
C10341,21,63.59,1359.27,Month-to-month,Credit card,Fiber optic,1,97.4,0,0,1,1
C10342,45,50.58,2262.71,Month-to-month,Bank transfer,Fiber optic,2,118.0,0,1,0,0
C10343,38,53.76,2028.69,Month-to-month,Credit card,Fiber optic,2,56.0,0,0,1,0
C10344,66,101.99,6713.12,One year,Bank transfer,DSL,0,99.4,1,0,0,0
C10345,19,62.29,1121.52,Month-to-month,Credit card,DSL,1,81.9,0,1,0,1
C10346,72,45.36,3259.5,One year,Electronic check,Fiber optic,3,61.8,0,0,0,0
C10347,68,52.09,3525.84,Month-to-month,Electronic check,No,1,42.1,0,0,0,0
C10348,14,92.51,1342.0,Month-to-month,Credit card,Fiber optic,1,4.7,0,0,1,1
C10349,12,81.89,934.81,Two year,Mailed check,No,1,166.3,0,0,0,0
C10350,39,79.01,3058.3,Two year,Mailed check,DSL,1,47.1,0,0,0,0
C10351,4,58.56,198.3,Month-to-month,Bank transfer,Fiber optic,1,29.8,0,0,0,1
C10352,22,79.33,1802.96,One year,Bank transfer,Fiber optic,3,29.9,1,0,0,0
C10353,32,48.91,1530.34,Month-to-month,Mailed check,DSL,1,72.5,1,0,0,0
C10354,70,58.51,4118.19,One year,Mailed check,Fiber optic,2,14.3,0,0,0,0
C10355,72,89.25,6464.81,Month-to-month,Mailed check,DSL,1,111.2,0,0,0,0
C10356,11,86.86,949.62,Month-to-month,Electronic check,No,1,55.5,1,0,0,1
C10357,65,40.45,2574.18,Month-to-month,Electronic check,No,1,24.6,0,0,0,0
C10358,7,43.61,250.7,Month-to-month,Mailed check,DSL,3,65.6,0,0,0,1
C10359,54,67.72,3691.27,One year,Credit card,Fiber optic,2,77.1,1,0,0,0
C10360,61,108.15,6546.73,Month-to-month,Mailed check,Fiber optic,1,23.7,0,0,0,1
C10361,65,17.11,1127.83,Month-to-month,Mailed check,DSL,1,63.9,0,0,0,0
C10362,17,71.96,1227.89,Month-to-month,Bank transfer,Fiber optic,1,32.8,1,0,1,1
C10363,65,30.6,2004.09,Month-to-month,Electronic check,No,0,33.3,0,0,0,0
C10364,9,49.14,461.12,One year,Mailed check,No,2,36.3,0,0,0,0
C10365,38,55.89,2086.47,Month-to-month,Electronic check,DSL,2,2.5,0,0,0,0
C10366,34,54.49,1813.64,One year,Bank transfer,Fiber optic,0,92.1,0,0,0,0
C10367,23,51.66,1216.78,Two year,Electronic check,DSL,2,33.9,1,0,1,0
C10368,2,65.18,105.19,Month-to-month,Mailed check,DSL,0,32.9,0,1,0,1
C10369,56,51.62,2780.71,Two year,Bank transfer,DSL,0,101.1,0,0,0,0
C10370,25,28.44,736.95,Month-to-month,Credit card,DSL,4,59.2,0,0,0,0
C10371,48,84.5,4014.55,Month-to-month,Bank transfer,Fiber optic,3,21.4,1,0,0,1
C10372,30,83.82,2533.29,Month-to-month,Credit card,Fiber optic,0,53.4,2,1,0,0
C10373,27,86.08,2379.87,Month-to-month,Bank transfer,Fiber optic,2,60.7,2,1,0,1
C10374,64,26.48,1695.39,Month-to-month,Mailed check,Fiber optic,1,37.8,1,0,0,0
C10375,7,72.47,547.12,Month-to-month,Electronic check,DSL,3,137.6,0,0,0,1
C10376,54,81.9,4428.75,Two year,Electronic check,No,2,36.5,0,0,1,0
C10377,54,39.22,2181.38,Month-to-month,Electronic check,No,1,43.2,0,0,1,0
C10378,28,65.23,1783.96,Two year,Electronic check,DSL,2,44.6,1,1,0,1
C10379,19,62.09,1179.38,Month-to-month,Mailed check,Fiber optic,2,73.5,0,0,0,1
C10380,1,111.05,137.98,One year,Bank transfer,DSL,2,19.5,1,0,0,1
C10381,68,113.11,7683.86,Month-to-month,Bank transfer,No,2,80.5,0,0,1,0
C10382,69,23.39,1660.0,Month-to-month,Electronic check,Fiber optic,1,177.3,2,1,0,0
C10383,18,127.35,2275.02,Month-to-month,Mailed check,DSL,2,11.1,2,1,0,1
C10384,3,42.12,209.13,Two year,Electronic check,Fiber optic,2,20.8,2,0,0,1
C10385,9,89.52,890.57,Two year,Mailed check,Fiber optic,1,9.5,0,1,0,1
C10386,5,89.26,457.58,Month-to-month,Mailed check,DSL,2,3.8,1,0,0,0
C10387,60,40.11,2428.7,One year,Electronic check,Fiber optic,3,20.3,1,1,0,0
C10388,65,77.33,5074.12,One year,Electronic check,Fiber optic,1,21.5,2,0,0,1
C10389,12,62.31,700.23,One year,Credit card,DSL,1,77.4,0,0,0,0
C10390,54,78.86,4205.96,Month-to-month,Mailed check,DSL,1,99.2,0,0,1,1
C10391,13,70.77,970.27,One year,Bank transfer,No,2,53.1,0,0,0,0
C10392,27,94.91,2573.53,One year,Electronic check,No,0,91.0,2,0,1,1
C10393,44,66.88,2933.66,Month-to-month,Electronic check,Fiber optic,2,72.7,1,0,0,0
C10394,52,60.8,3162.04,Month-to-month,Mailed check,Fiber optic,2,25.8,0,1,0,0
C10395,63,92.4,5725.76,Month-to-month,Credit card,Fiber optic,1,58.1,0,0,0,0
C10396,4,79.51,310.42,Two year,Electronic check,Fiber optic,1,18.0,0,1,0,1
C10397,15,83.3,1219.38,Month-to-month,Electronic check,Fiber optic,1,43.2,2,0,0,1
C10398,21,48.39,1052.91,Month-to-month,Credit card,DSL,0,50.8,0,0,1,0
C10399,23,38.87,933.81,Month-to-month,Mailed check,DSL,1,66.7,0,0,0,0
C10400,72,50.81,3681.39,Two year,Electronic check,DSL,1,127.7,1,0,0,0
C10401,56,49.48,2786.7,One year,Bank transfer,Fiber optic,1,13.4,0,0,1,0
C10402,24,84.65,1971.71,Month-to-month,Mailed check,Fiber optic,1,42.4,1,0,1,1
C10403,70,89.4,6281.63,Month-to-month,Credit card,Fiber optic,2,112.3,0,0,1,1
C10404,36,61.12,2225.5,One year,Electronic check,Fiber optic,1,24.1,1,0,0,0
C10405,37,100.77,3778.3,Month-to-month,Credit card,No,1,18.7,2,0,0,1
C10406,32,99.21,3259.45,Month-to-month,Electronic check,DSL,4,71.6,0,0,1,1
C10407,11,71.08,714.18,Two year,Credit card,Fiber optic,0,63.8,1,0,1,0
C10408,68,44.45,3007.06,Month-to-month,Credit card,No,0,9.6,0,0,0,0
C10409,2,104.38,179.07,Month-to-month,Credit card,Fiber optic,1,27.5,0,0,1,1
C10410,13,63.47,832.01,Month-to-month,Credit card,Fiber optic,2,16.0,0,1,1,0
C10411,17,68.15,1159.09,One year,Bank transfer,DSL,0,16.1,1,0,0,0
C10412,21,56.51,1177.35,One year,Electronic check,No,1,60.5,1,0,1,0
C10413,10,42.76,468.7,Month-to-month,Electronic check,Fiber optic,1,60.4,1,0,0,1
C10414,2,28.28,12.5,One year,Mailed check,No,2,42.5,0,1,0,0
C10415,49,80.82,3918.54,Two year,Mailed check,No,0,13.2,1,1,0,0
C10416,70,45.41,3137.73,Two year,Electronic check,No,1,16.6,0,0,0,0
C10417,9,141.49,1259.0,Month-to-month,Bank transfer,DSL,4,56.7,1,0,0,1
C10418,22,37.85,783.56,Month-to-month,Bank transfer,Fiber optic,2,10.8,0,0,1,1
C10419,37,33.57,1240.15,Two year,Credit card,DSL,2,6.5,0,0,1,0
C10420,67,77.75,5202.63,Month-to-month,Mailed check,DSL,1,29.3,0,0,0,0
C10421,50,103.23,5130.04,Month-to-month,Credit card,DSL,1,42.7,0,0,0,1
C10422,56,66.61,3765.11,Month-to-month,Bank transfer,Fiber optic,1,7.8,0,0,0,1
C10423,42,79.31,3328.64,Two year,Credit card,Fiber optic,4,58.6,2,0,0,1
C10424,31,18.91,628.72,Month-to-month,Credit card,Fiber optic,1,39.0,0,0,0,0
C10425,15,48.06,713.1,Month-to-month,Electronic check,Fiber optic,2,15.1,1,0,0,1
C10426,63,38.16,2403.11,One year,Electronic check,DSL,0,45.8,1,0,0,0
C10427,58,17.62,999.45,Month-to-month,Credit card,Fiber optic,1,4.8,0,1,1,0
C10428,2,67.92,135.56,Month-to-month,Bank transfer,Fiber optic,2,31.3,0,1,0,1
C10429,52,15.0,808.49,Month-to-month,Credit card,DSL,2,32.5,0,0,0,0
C10430,7,31.95,207.2,Month-to-month,Credit card,Fiber optic,0,43.1,0,0,1,1
C10431,54,51.57,2805.52,Two year,Bank transfer,Fiber optic,0,47.2,1,0,1,0
C10432,60,44.22,2620.69,Month-to-month,Bank transfer,Fiber optic,2,74.1,0,0,0,0
C10433,10,74.91,779.46,Two year,Credit card,No,1,41.2,1,0,0,1
C10434,32,72.64,2301.28,Month-to-month,Credit card,Fiber optic,0,10.4,1,0,0,1
C10435,9,87.34,820.13,Month-to-month,Mailed check,Fiber optic,0,18.8,1,0,0,1
C10436,41,83.81,3438.65,Month-to-month,Electronic check,No,2,211.1,0,0,0,1
C10437,67,93.52,6326.68,Month-to-month,Electronic check,DSL,0,7.7,1,0,0,0
C10438,6,64.95,343.54,Month-to-month,Mailed check,Fiber optic,2,152.7,2,0,0,1
C10439,29,72.59,2046.06,Month-to-month,Credit card,No,0,137.9,0,0,0,0
C10440,71,77.79,5498.44,Two year,Credit card,No,1,10.1,1,0,0,0
C10441,22,68.54,1452.5,Month-to-month,Mailed check,Fiber optic,0,83.8,2,1,1,1
C10442,10,55.07,495.39,Two year,Electronic check,DSL,2,57.9,0,1,0,0
C10443,36,56.69,2065.7,Month-to-month,Mailed check,Fiber optic,0,94.8,0,0,0,1
C10444,37,44.56,1648.55,Month-to-month,Credit card,No,0,19.6,1,0,0,0
C10445,48,75.54,3606.73,One year,Bank transfer,Fiber optic,2,58.1,0,0,0,0
C10446,23,62.65,1425.47,Month-to-month,Electronic check,DSL,1,23.8,1,1,0,1
C10447,69,48.42,3317.09,Month-to-month,Mailed check,DSL,2,15.4,1,0,0,1
C10448,38,48.44,1906.73,Month-to-month,Bank transfer,No,1,45.4,1,0,1,1
C10449,21,34.74,700.12,Month-to-month,Mailed check,Fiber optic,1,72.3,0,0,1,0
C10450,70,89.47,6210.01,One year,Credit card,No,1,67.6,2,1,0,1
C10451,67,66.97,4518.83,Month-to-month,Credit card,Fiber optic,1,88.2,0,0,0,0
C10452,36,43.43,1554.85,Two year,Electronic check,Fiber optic,1,21.0,0,0,1,0
C10453,2,85.21,251.97,Month-to-month,Electronic check,DSL,0,137.2,1,0,0,1
C10454,43,50.99,2171.52,Month-to-month,Mailed check,Fiber optic,1,44.4,0,1,1,0
C10455,40,29.84,1227.44,Month-to-month,Electronic check,Fiber optic,1,14.6,0,0,1,1
C10456,11,90.53,1039.12,Month-to-month,Mailed check,DSL,1,83.6,2,0,0,1
C10457,46,51.57,2351.37,Two year,Electronic check,Fiber optic,0,39.7,1,0,0,0
C10458,61,54.78,3311.86,Two year,Electronic check,DSL,0,26.5,0,0,0,0
C10459,8,66.03,557.89,Month-to-month,Credit card,No,1,39.9,0,0,0,1
C10460,53,93.56,4981.68,Month-to-month,Electronic check,DSL,3,6.3,2,0,0,1
C10461,11,65.5,664.08,Two year,Credit card,Fiber optic,1,118.8,0,0,0,0
C10462,54,35.02,1845.94,Month-to-month,Electronic check,Fiber optic,1,63.2,1,0,0,1
C10463,31,78.6,2335.14,Month-to-month,Electronic check,DSL,3,44.4,1,0,0,0
C10464,1,52.88,76.7,Month-to-month,Electronic check,Fiber optic,2,32.9,1,0,0,1
C10465,70,112.2,7843.53,Month-to-month,Electronic check,No,3,91.3,0,1,0,1
C10466,12,64.97,773.15,Month-to-month,Mailed check,Fiber optic,0,123.5,0,0,0,1
C10467,43,15.0,577.34,Month-to-month,Credit card,Fiber optic,0,12.9,0,0,1,0
C10468,14,73.93,991.1,Two year,Credit card,No,0,44.4,0,0,0,1
C10469,68,113.61,7706.36,Month-to-month,Electronic check,No,1,55.3,2,1,0,1
C10470,54,104.4,5610.71,Two year,Electronic check,No,2,90.7,0,0,1,0
C10471,58,110.77,6429.37,One year,Electronic check,Fiber optic,1,70.2,1,0,0,1
C10472,32,39.51,1287.66,Month-to-month,Bank transfer,Fiber optic,0,58.1,0,0,1,1
C10473,34,87.8,3075.98,Month-to-month,Electronic check,Fiber optic,1,41.2,0,0,0,0
C10474,46,46.95,2158.9,Month-to-month,Electronic check,Fiber optic,0,11.3,1,1,0,1
C10475,57,70.61,4069.39,Two year,Credit card,Fiber optic,2,46.8,2,0,0,0
C10476,61,33.18,1990.78,Month-to-month,Credit card,No,1,34.1,0,1,1,0
C10477,2,48.89,30.78,Two year,Bank transfer,Fiber optic,1,12.9,1,1,0,0
C10478,48,48.09,2294.23,One year,Electronic check,No,0,123.7,1,0,0,0
C10479,8,87.46,635.77,One year,Mailed check,No,1,43.8,1,0,0,1
C10480,21,85.02,1786.01,Month-to-month,Electronic check,Fiber optic,0,68.8,0,0,1,1
C10481,60,71.92,4283.98,One year,Bank transfer,DSL,3,35.4,2,0,1,1
C10482,19,31.24,515.39,One year,Credit card,No,1,17.0,3,0,0,0
C10483,58,57.21,3387.62,One year,Electronic check,DSL,1,72.5,0,0,0,1
C10484,34,46.35,1554.4,Month-to-month,Credit card,No,2,129.5,2,0,0,1
C10485,17,86.74,1409.08,One year,Mailed check,DSL,0,89.8,1,1,0,0
C10486,25,94.45,2397.18,Month-to-month,Credit card,DSL,0,59.9,0,0,1,0
C10487,39,91.41,3535.85,One year,Electronic check,DSL,1,34.5,0,0,1,0
C10488,56,46.12,2626.33,Month-to-month,Mailed check,DSL,1,51.7,1,0,0,0
C10489,44,15.0,630.66,Month-to-month,Electronic check,No,1,70.9,0,0,0,0
C10490,68,20.83,1394.8,One year,Bank transfer,DSL,0,32.1,1,0,0,0
C10491,63,100.54,6347.81,Month-to-month,Electronic check,DSL,0,70.2,1,0,1,0
C10492,55,54.97,3047.08,One year,Electronic check,Fiber optic,0,36.7,1,0,0,0
C10493,44,46.23,2064.86,One year,Credit card,No,0,4.4,0,0,1,0
C10494,21,106.07,2223.88,One year,Bank transfer,Fiber optic,0,18.0,1,0,0,1
C10495,30,96.63,2920.04,One year,Bank transfer,No,2,38.3,1,0,0,1
C10496,9,65.61,620.32,Month-to-month,Bank transfer,DSL,3,46.8,0,0,0,0
C10497,27,57.66,1564.84,Month-to-month,Bank transfer,No,4,83.5,1,1,0,1
C10498,67,61.7,4128.19,One year,Bank transfer,Fiber optic,2,54.1,0,0,0,0
C10499,31,70.68,2133.27,Month-to-month,Mailed check,No,0,8.4,1,0,0,1
C10500,9,105.0,968.97,Month-to-month,Electronic check,Fiber optic,2,70.9,0,0,0,1
C10501,47,75.56,3553.01,Month-to-month,Mailed check,No,0,33.1,1,1,0,0
C10502,70,83.15,5803.96,Month-to-month,Electronic check,Fiber optic,1,11.2,0,0,1,0
C10503,63,94.23,5987.6,Two year,Mailed check,Fiber optic,1,70.4,0,0,0,0
C10504,20,35.76,658.09,Month-to-month,Mailed check,Fiber optic,0,78.5,0,1,1,0
C10505,33,83.87,2833.47,Month-to-month,Electronic check,DSL,3,48.8,0,0,0,1
C10506,39,57.64,2247.07,Two year,Credit card,No,0,56.1,0,0,0,0
C10507,18,15.0,282.7,Two year,Bank transfer,No,0,47.6,2,0,0,0
C10508,20,15.0,284.2,Month-to-month,Bank transfer,No,4,68.7,0,0,0,0
C10509,18,39.55,645.22,Two year,Credit card,Fiber optic,0,37.5,0,0,0,0
C10510,72,78.28,5630.58,Month-to-month,Electronic check,No,1,3.8,0,0,0,0
C10511,54,67.84,3676.75,One year,Electronic check,Fiber optic,2,18.2,0,0,1,1
C10512,61,69.61,4273.26,Month-to-month,Electronic check,No,1,21.7,1,0,0,0
C10513,59,113.77,6704.51,Month-to-month,Bank transfer,DSL,2,33.3,2,0,1,1
C10514,70,33.27,2241.2,Month-to-month,Electronic check,Fiber optic,1,36.3,1,0,0,0
C10515,8,64.31,452.81,One year,Credit card,DSL,4,115.4,1,0,0,1
C10516,64,72.61,4729.12,Month-to-month,Electronic check,Fiber optic,0,43.3,0,0,0,0
C10517,5,46.59,189.25,Month-to-month,Mailed check,Fiber optic,0,56.1,0,1,0,1
C10518,35,65.71,2356.93,One year,Mailed check,No,2,38.7,0,0,0,0
C10519,43,25.0,1037.64,Month-to-month,Electronic check,No,1,47.6,1,0,0,1
C10520,26,100.25,2599.2,Two year,Bank transfer,Fiber optic,2,55.6,0,0,1,0
C10521,11,47.96,552.57,Month-to-month,Bank transfer,No,2,90.0,1,0,1,1
C10522,14,115.79,1588.25,Month-to-month,Bank transfer,Fiber optic,1,88.6,0,1,0,1
C10523,60,64.19,3915.09,Month-to-month,Bank transfer,Fiber optic,1,10.8,0,0,1,0
C10524,23,90.7,2089.13,Month-to-month,Mailed check,Fiber optic,1,22.4,0,0,0,1
C10525,23,63.67,1482.84,Month-to-month,Mailed check,DSL,0,33.1,2,1,0,0
C10526,67,64.23,4292.71,Month-to-month,Bank transfer,DSL,1,83.7,0,0,1,0
C10527,11,50.4,580.75,One year,Mailed check,Fiber optic,2,51.8,3,0,0,0
C10528,66,67.98,4549.83,Month-to-month,Mailed check,Fiber optic,0,36.2,0,0,0,0
C10529,67,72.95,4882.4,Month-to-month,Electronic check,Fiber optic,2,14.0,0,0,0,0
C10530,44,45.39,2066.35,One year,Bank transfer,No,0,73.0,0,0,0,0
C10531,12,61.87,717.98,Month-to-month,Electronic check,DSL,1,92.9,2,0,0,0
C10532,12,49.75,627.56,One year,Credit card,No,2,19.1,0,1,0,0
C10533,21,122.49,2591.85,Two year,Electronic check,No,2,8.0,0,0,1,1
C10534,42,62.76,2593.18,Month-to-month,Mailed check,No,0,40.6,1,0,0,0
C10535,12,103.63,1252.11,One year,Electronic check,Fiber optic,1,41.4,0,0,1,1
C10536,33,60.11,1983.92,Two year,Electronic check,DSL,0,111.3,0,0,1,0
C10537,9,71.48,609.19,Month-to-month,Electronic check,No,0,26.0,1,0,0,1
C10538,39,31.97,1261.15,Two year,Bank transfer,Fiber optic,0,22.3,0,0,0,0
C10539,2,53.82,113.49,Month-to-month,Electronic check,No,0,21.5,1,0,0,0
C10540,52,70.26,3650.62,One year,Electronic check,DSL,0,15.1,0,0,1,0
C10541,4,104.65,415.86,Month-to-month,Electronic check,Fiber optic,0,36.9,0,0,0,1
C10542,15,70.55,1054.65,Month-to-month,Electronic check,Fiber optic,0,76.1,0,0,0,0
C10543,13,99.59,1279.96,Two year,Credit card,Fiber optic,0,78.5,0,1,0,0
C10544,60,81.02,4866.79,Month-to-month,Mailed check,No,1,15.7,0,0,0,0
C10545,4,105.69,397.0,Two year,Credit card,DSL,1,86.2,0,1,0,1
C10546,31,63.52,2075.39,One year,Mailed check,DSL,1,43.8,2,1,0,0
C10547,43,124.76,5308.31,Two year,Mailed check,DSL,0,5.8,0,0,0,0
C10548,38,52.87,1985.67,Two year,Credit card,DSL,1,70.1,0,0,0,0
C10549,50,45.84,2271.77,One year,Electronic check,DSL,2,89.5,0,0,0,0
C10550,58,34.75,2097.12,Two year,Credit card,DSL,0,27.4,0,0,0,0
C10551,29,123.28,3522.31,One year,Mailed check,Fiber optic,0,43.1,0,0,0,0
C10552,60,85.49,5146.44,Month-to-month,Mailed check,Fiber optic,4,35.9,0,0,0,0
C10553,23,56.65,1312.89,One year,Credit card,No,0,46.1,0,0,0,0
C10554,71,96.23,6845.67,Month-to-month,Electronic check,Fiber optic,1,35.0,1,0,0,0
C10555,37,82.19,3090.48,Month-to-month,Credit card,DSL,1,49.7,0,0,1,0
C10556,53,114.15,6098.58,Month-to-month,Credit card,No,0,3.5,0,0,0,0
C10557,64,26.3,1665.16,Month-to-month,Electronic check,Fiber optic,0,26.5,0,1,1,0
C10558,58,58.37,3393.22,Month-to-month,Mailed check,DSL,1,38.4,0,0,1,0
C10559,62,53.44,3238.72,Month-to-month,Credit card,Fiber optic,0,64.3,0,0,1,0
C10560,39,15.66,614.7,One year,Electronic check,No,0,3.6,1,0,1,0
C10561,4,91.51,334.28,One year,Bank transfer,Fiber optic,2,89.8,0,0,1,1
C10562,36,58.24,2089.18,Two year,Electronic check,No,1,43.3,0,0,0,1
C10563,14,83.49,1101.45,Two year,Electronic check,DSL,1,84.7,2,1,1,0
C10564,65,123.99,8075.54,Two year,Mailed check,DSL,0,55.0,0,0,0,0
C10565,18,56.17,943.2,One year,Bank transfer,DSL,0,105.7,1,0,0,1
C10566,17,54.47,931.92,Month-to-month,Bank transfer,No,2,57.6,0,0,0,1
C10567,18,67.97,1174.4,Two year,Bank transfer,Fiber optic,1,8.6,1,1,0,1
C10568,47,89.68,4180.97,Month-to-month,Electronic check,Fiber optic,1,66.5,0,0,1,0
C10569,42,50.83,2181.05,Month-to-month,Mailed check,No,3,46.6,1,0,0,0
C10570,69,49.23,3420.39,Month-to-month,Electronic check,Fiber optic,2,25.0,0,0,1,1
C10571,30,91.43,2788.87,One year,Electronic check,DSL,3,48.2,0,0,0,1
C10572,21,74.47,1626.26,One year,Electronic check,Fiber optic,0,58.6,2,0,1,0
C10573,4,15.0,29.09,Month-to-month,Bank transfer,DSL,2,50.2,0,0,0,0
C10574,1,34.37,94.33,One year,Electronic check,Fiber optic,1,11.1,0,0,0,1
C10575,27,102.53,2709.69,Month-to-month,Electronic check,No,2,112.7,0,0,1,0
C10576,67,75.05,5058.19,Month-to-month,Bank transfer,Fiber optic,2,73.6,0,0,1,1
C10577,38,45.95,1726.37,Month-to-month,Electronic check,Fiber optic,1,41.2,3,0,0,1
C10578,65,60.74,3910.89,Month-to-month,Credit card,Fiber optic,0,33.1,0,0,0,0
C10579,8,65.33,547.22,One year,Mailed check,DSL,2,107.8,2,0,0,1
C10580,7,83.39,621.53,Month-to-month,Electronic check,Fiber optic,1,49.8,0,0,0,1
C10581,61,31.04,1930.05,Month-to-month,Credit card,Fiber optic,0,11.8,1,1,0,0
C10582,8,43.98,360.43,Month-to-month,Bank transfer,DSL,1,108.1,2,0,0,0
C10583,4,71.82,292.56,One year,Credit card,DSL,3,29.0,0,0,0,0
C10584,30,62.5,1896.07,Two year,Mailed check,Fiber optic,1,11.7,0,0,0,0
C10585,67,79.3,5325.25,One year,Mailed check,Fiber optic,0,50.6,1,0,1,0
C10586,50,34.26,1734.65,One year,Bank transfer,Fiber optic,5,23.7,0,1,0,1
C10587,8,73.93,599.6,Two year,Mailed check,No,1,37.9,0,0,1,0
C10588,61,92.29,5663.4,Month-to-month,Bank transfer,DSL,3,56.7,0,0,1,0
C10589,61,77.17,4642.28,Month-to-month,Electronic check,DSL,2,1.1,1,0,0,1
C10590,58,68.48,3966.59,Month-to-month,Electronic check,No,1,45.9,0,0,1,0
C10591,65,62.6,4013.65,Month-to-month,Electronic check,DSL,3,92.5,0,0,1,0
C10592,18,44.13,805.41,Month-to-month,Credit card,No,2,12.9,1,0,0,1
C10593,71,63.2,4552.88,Month-to-month,Mailed check,Fiber optic,1,2.7,0,0,0,0
C10594,24,96.49,2296.8,Month-to-month,Credit card,Fiber optic,1,75.4,0,1,0,1
C10595,58,62.02,3602.25,Month-to-month,Electronic check,DSL,2,44.3,0,1,0,0
C10596,42,42.75,1825.76,Month-to-month,Mailed check,Fiber optic,2,61.7,1,0,1,0
C10597,57,52.69,2920.62,Month-to-month,Electronic check,No,0,29.3,2,0,0,0
C10598,46,70.02,3200.04,Two year,Bank transfer,DSL,2,49.5,0,0,0,0
C10599,47,55.66,2630.6,One year,Credit card,No,1,109.0,0,1,1,0
C10600,45,77.13,3354.97,Month-to-month,Mailed check,No,0,62.4,0,0,1,0
C10601,57,78.07,4410.92,Month-to-month,Mailed check,Fiber optic,2,14.4,2,0,0,1
C10602,54,87.22,4753.91,Month-to-month,Bank transfer,DSL,2,87.2,2,0,0,1
C10603,10,100.59,1046.02,Month-to-month,Electronic check,Fiber optic,0,39.3,2,1,0,1
C10604,60,89.9,5408.97,Month-to-month,Bank transfer,Fiber optic,0,4.2,0,0,0,0
C10605,39,41.64,1659.25,Month-to-month,Bank transfer,DSL,3,20.1,1,0,1,0
C10606,24,42.41,1026.44,Two year,Electronic check,No,0,16.2,0,1,0,0
C10607,38,63.11,2420.4,Two year,Bank transfer,DSL,0,37.8,1,0,1,0
C10608,70,53.72,3747.77,One year,Bank transfer,No,0,89.0,0,0,0,0
C10609,62,36.54,2270.11,One year,Electronic check,DSL,1,72.9,0,0,0,0
C10610,61,53.96,3266.27,One year,Electronic check,DSL,0,24.5,0,0,0,0
C10611,34,53.14,1857.3,One year,Mailed check,Fiber optic,0,58.1,0,0,0,0
C10612,57,48.2,2808.26,Two year,Credit card,DSL,1,27.5,2,0,1,0
C10613,28,57.11,1654.28,One year,Bank transfer,DSL,0,32.8,0,1,0,0
C10614,50,94.46,4706.68,One year,Mailed check,DSL,2,52.6,0,0,1,0
C10615,47,69.98,3250.91,Two year,Electronic check,No,3,12.8,0,0,0,1
